lnc_id	gene_id	Stg.I	Stg.II	Stg.III	Stg.IV	stage	score	lnc_name	gene_name
ENSG00000245694	ENSG00000175334	0	0.4150516	0	0	Stg II	0.553402133333333	CRNDE	BANF1
ENSG00000222041	ENSG00000156127	0.3833517	0	0	0	Stg I	0.5111356	CYTOR	BATF
ENSG00000245694	ENSG00000050820	-0.1404501	0.476873	0	0	Stg II	0.5734084	CRNDE	BCAR1
ENSG00000245532	ENSG00000126453	0	0	0	-0.3879134	Stg IV	0.517217866666667	NEAT1	BCL2L12
ENSG00000245694	ENSG00000085185	0	0	0	-0.4006883	Stg IV	0.534251066666667	CRNDE	BCORL1
ENSG00000215417	ENSG00000145734	0.3372401	0	0.6437415	0	Stg III	0.708437511111111	MIR17HG	BDP1
ENSG00000233237	ENSG00000104221	0	0	0	-0.4869836	Stg IV	0.649311466666667	LINC00472	BRF2
ENSG00000245694	ENSG00000132640	0	0.4432077	0	0	Stg II	0.5909436	CRNDE	BTBD3
ENSG00000245694	ENSG00000128595	0	0.4470899	0	0	Stg II	0.596119866666667	CRNDE	CALU
ENSG00000245694	ENSG00000164615	0.1429466	0.4862191	0	0	Stg II	0.584760311111111	CRNDE	CAMLG
ENSG00000268388	ENSG00000160200	0	0	0	-0.3918866	Stg IV	0.522515466666667	FENDRR	CBS
ENSG00000251562	ENSG00000160200	0	0	0	-0.3783721	Stg IV	0.504496133333333	MALAT1	CBS
ENSG00000245694	ENSG00000135736	0	0.4957361	0	0	Stg II	0.660981466666667	CRNDE	CCDC102A
ENSG00000251562	ENSG00000150636	0.5078388	0	0.2591629	0	Stg I	0.561934888888889	MALAT1	CCDC102B
ENSG00000251562	ENSG00000183323	0	0	0	-0.4763173	Stg IV	0.635089733333333	MALAT1	CCDC125
ENSG00000251562	ENSG00000162063	0	0	0	-0.4644467	Stg IV	0.619262266666667	MALAT1	CCNF
ENSG00000251562	ENSG00000108100	0	-0.3815761	0	0	Stg II	0.508768133333333	MALAT1	CCNY
ENSG00000251562	ENSG00000117399	0	0	0	-0.4503694	Stg IV	0.600492533333333	MALAT1	CDC20
ENSG00000251562	ENSG00000101224	0	0	0	-0.3812779	Stg IV	0.508370533333333	MALAT1	CDC25B
ENSG00000245694	ENSG00000158402	0	0.5955838	0	0	Stg II	0.794111733333333	CRNDE	CDC25C
ENSG00000251562	ENSG00000097046	0	0	0	-0.4241307	Stg IV	0.5655076	MALAT1	CDC7
ENSG00000251562	ENSG00000146670	0	0	0	-0.456008	Stg IV	0.608010666666667	MALAT1	CDCA5
ENSG00000177410	ENSG00000170312	0	0	0	0.423385	Stg IV	0.564513333333333	ZFAS1	CDK1
ENSG00000237523	ENSG00000123374	0	0	0	0.5877778	Stg IV	0.783703733333333	LINC00857	CDK2
ENSG00000240498	ENSG00000147883	0.3150495	0	0.3296358	0.6534128	Stg IV	0.584690266666667	CDKN2B-AS1	CDKN2B
ENSG00000251562	ENSG00000100526	0	0	0	-0.4526819	Stg IV	0.603575866666667	MALAT1	CDKN3
ENSG00000228824	ENSG00000245848	0	0	0	0.4724424	Stg IV	0.6299232	MIR4500HG	CEBPA
ENSG00000197989	ENSG00000172216	0.1954687	0	0	0.6551943	Stg IV	0.786717422222222	SNHG12	CEBPB
ENSG00000251562	ENSG00000170835	0	0	0	0.7047686	Stg IV	0.939691466666667	MALAT1	CEL
ENSG00000268388	ENSG00000173588	0	0	0	-0.4303718	Stg IV	0.573829066666667	FENDRR	CEP83
ENSG00000245694	ENSG00000121289	0	0.4190675	0	0	Stg II	0.558756666666667	CRNDE	CEP89
ENSG00000251562	ENSG00000139624	0	0	0	-0.4482162	Stg IV	0.5976216	MALAT1	CERS5
ENSG00000245532	ENSG00000131165	-0.144833	0	-0.1954512	-0.5869782	Stg IV	0.631400177777778	NEAT1	CHMP1A
ENSG00000245694	ENSG00000110172	0.3431845	0.6333642	0.3290105	0	Stg II	0.545732266666667	CRNDE	CHORDC1
ENSG00000245694	ENSG00000005194	0	0.4864923	0	0	Stg II	0.6486564	CRNDE	CIAPIN1
ENSG00000245532	ENSG00000173207	0	0	0	-0.4205094	Stg IV	0.5606792	NEAT1	CKS1B
ENSG00000245532	ENSG00000130635	0	0	0	-0.4564103	Stg IV	0.608547066666667	NEAT1	COL5A1
ENSG00000245694	ENSG00000088682	0	0.453201	0.1822545	0	Stg II	0.523266	CRNDE	COQ9
ENSG00000268388	ENSG00000128510	0	0.464809	0	0	Stg II	0.619745333333333	FENDRR	CPA4
ENSG00000263069	ENSG00000149532	0	0	0	0.4207113	Stg IV	0.5609484	RNF213-AS1	CPSF7
ENSG00000245532	ENSG00000169169	0	0	0	-0.4643385	Stg IV	0.619118	NEAT1	CPT1C
ENSG00000245694	ENSG00000146592	0.2105437	0.4696488	0	0	Stg II	0.532623422222222	CRNDE	CREB5
ENSG00000251562	ENSG00000058453	0	0	0	-0.4133102	Stg IV	0.551080266666667	MALAT1	CROCC
ENSG00000232677	ENSG00000101811	0.2058858	0	0.182134	0.5576787	Stg IV	0.571118355555556	LINC00665	CSTF2
ENSG00000224897	ENSG00000101811	0	0	0	0.6416057	Stg IV	0.855474266666667	POT1-AS1	CSTF2
ENSG00000245694	ENSG00000101811	0	0	0	-0.4147762	Stg IV	0.553034933333333	CRNDE	CSTF2
ENSG00000245573	ENSG00000101811	0.1294346	0.5876101	0	0	Stg II	0.725953644444444	BDNF-AS	CSTF2
ENSG00000229852	ENSG00000177613	0.1411074	0	0.3332737	0.6893213	Stg IV	0.708259022222222	AC019205.1	CSTF2T
ENSG00000247137	ENSG00000177613	0	0	0	0.5186938	Stg IV	0.691591733333333	AP000873.2	CSTF2T
ENSG00000259456	ENSG00000177613	0.4054829	0	0	0	Stg I	0.540643866666667	ADNP-AS1	CSTF2T
ENSG00000245694	ENSG00000143079	0	0	0	-0.3862381	Stg IV	0.514984133333333	CRNDE	CTTNBP2NL
ENSG00000251562	ENSG00000161692	0	0	0	-0.4031835	Stg IV	0.537578	MALAT1	DBF4B
ENSG00000245532	ENSG00000113758	-0.1150046	0	0	-0.5745095	Stg IV	0.714899511111111	NEAT1	DBN1
ENSG00000251562	ENSG00000163354	0	0.2881807	0	0.5590687	Stg IV	0.617344622222222	MALAT1	DCST2
ENSG00000251562	ENSG00000213722	-0.1338465	0	0	-0.5298539	Stg IV	0.646984533333333	MALAT1	DDAH2
ENSG00000245694	ENSG00000079785	0	0	0	-0.4068126	Stg IV	0.5424168	CRNDE	DDX1
ENSG00000245694	ENSG00000062282	0	0	0	-0.5003963	Stg IV	0.667195066666667	CRNDE	DGAT2
ENSG00000254528	ENSG00000128191	0	0.5436709	0	0	Stg II	0.724894533333333	AP000757.1	DGCR8
ENSG00000226900	ENSG00000128191	0	0.4604235	0	0	Stg II	0.613898	AL451069.1	DGCR8
ENSG00000253123	ENSG00000128191	0	0.3892874	0	0	Stg II	0.519049866666667	AC091182.1	DGCR8
ENSG00000256538	ENSG00000128191	0	0	0	0.4025075	Stg IV	0.536676666666667	AC046130.2	DGCR8
ENSG00000245694	ENSG00000140829	0	0.4493135	0	0	Stg II	0.599084666666667	CRNDE	DHX38
ENSG00000245694	ENSG00000126787	0	0.3998071	0	0	Stg II	0.533076133333333	CRNDE	DLGAP5
ENSG00000251562	ENSG00000185800	0	0	0	-0.4583837	Stg IV	0.611178266666667	MALAT1	DMWD
ENSG00000245532	ENSG00000185800	0	0	0	-0.4909631	Stg IV	0.654617466666667	NEAT1	DMWD
ENSG00000245694	ENSG00000105993	0	0	0	-0.4132953	Stg IV	0.5510604	CRNDE	DNAJB6
ENSG00000251562	ENSG00000187957	0	0.4401599	0	0	Stg II	0.586879866666667	MALAT1	DNER
ENSG00000229325	ENSG00000101412	0	0	0	0.4497925	Stg IV	0.599723333333333	ACAP2-IT1	E2F1
ENSG00000240990	ENSG00000101412	0	0	0	0.5999255	Stg IV	0.799900666666667	HOXA11-AS	E2F1
ENSG00000231074	ENSG00000101412	0.1367073	0	0	0.5105483	Stg IV	0.619972266666667	HCG18	E2F1
ENSG00000247092	ENSG00000169016	0.3033131	0	0.1796302	0.695859	Stg IV	0.713170533333333	SNHG10	E2F6
ENSG00000198468	ENSG00000169016	0.1996225	0	0.244168	0.6939985	Stg IV	0.728091111111111	FLVCR1-DT	E2F6
ENSG00000264575	ENSG00000169016	0.2920711	0	0.41176	0.7882236	Stg IV	0.738150977777778	LINC00526	E2F6
ENSG00000130600	ENSG00000164330	0	0	0	0.6110457	Stg IV	0.8147276	H19	EBF1
ENSG00000226711	ENSG00000164330	0	0.3989418	0	0	Stg II	0.5319224	FAM66C	EBF1
ENSG00000245694	ENSG00000104823	0	0.3826033	0	0	Stg II	0.510137733333333	CRNDE	ECH1
ENSG00000268388	ENSG00000198721	0	0	0	-0.5303889	Stg IV	0.7071852	FENDRR	ECI2
ENSG00000251562	ENSG00000101210	0	0.4016596	0	0	Stg II	0.535546133333333	MALAT1	EEF1A2
ENSG00000268388	ENSG00000175376	-0.1215355	0	0	-0.4513034	Stg IV	0.547722088888889	FENDRR	EIF1AD
ENSG00000264575	ENSG00000141543	0.1747266	0.3060909	0.2777667	0.730452	Stg IV	0.636787466666667	LINC00526	EIF4A3
ENSG00000206417	ENSG00000141543	0	0	0	0.4694958	Stg IV	0.6259944	H1-10-AS1	EIF4A3
ENSG00000237523	ENSG00000141543	0	0.5139124	0.314892	0	Stg II	0.545264533333333	LINC00857	EIF4A3
ENSG00000231889	ENSG00000141543	0.1477709	0	0.2469613	0.6006611	Stg IV	0.625444933333333	TRAF3IP2-AS1	EIF4A3
ENSG00000251562	ENSG00000186871	0	0	0	-0.5369055	Stg IV	0.715874	MALAT1	ERCC6L
ENSG00000229152	ENSG00000157554	0.2372634	0.4982661	0	0	Stg II	0.5589044	ANKRD10-IT1	ERG
ENSG00000227456	ENSG00000157554	0	0	0	0.4618508	Stg IV	0.615801066666667	LINC00310	ERG
ENSG00000240990	ENSG00000157554	0	0	0	0.6224451	Stg IV	0.8299268	HOXA11-AS	ERG
ENSG00000238197	ENSG00000157554	0.2075318	0.4759537	0	0	Stg II	0.542368577777778	PAXBP1-AS1	ERG
ENSG00000130600	ENSG00000157554	0	0	-0.1791538	0.5238726	Stg IV	0.618872888888889	H19	ERG
ENSG00000251562	ENSG00000178607	0	0	0.3916033	0	Stg III	0.522137733333333	MALAT1	ERN1
ENSG00000178977	ENSG00000134954	0.1330565	0	0	0.7206854	Stg IV	0.901777644444445	LINC00324	ETS1
ENSG00000253284	ENSG00000182944	-0.1916525	-0.4395679	0	0	Stg II	0.500911644444444	AC092828.1	EWSR1
ENSG00000268388	ENSG00000110723	0	0.4215858	0	0	Stg II	0.5621144	FENDRR	EXPH5
ENSG00000226688	ENSG00000106462	0.2602548	0.5276484	0	0	Stg II	0.5878624	ENTPD1-AS1	EZH2
ENSG00000251562	ENSG00000177150	0	0	0	-0.5111742	Stg IV	0.6815656	MALAT1	FAM210A
ENSG00000251562	ENSG00000101447	0	0	0	-0.4662625	Stg IV	0.621683333333333	MALAT1	FAM83D
ENSG00000251562	ENSG00000103264	-0.1098859	0	0	-0.4974101	Stg IV	0.614375288888889	MALAT1	FBXO31
ENSG00000245532	ENSG00000160867	0	0.467563	0	0	Stg II	0.623417333333333	NEAT1	FGFR4
ENSG00000268388	ENSG00000119686	0	0.4470316	0	0	Stg II	0.596042133333333	FENDRR	FLVCR2
ENSG00000235823	ENSG00000102081	0	0	0	-0.4200951	Stg IV	0.5601268	OLMALINC	FMR1
ENSG00000203875	ENSG00000102081	0	0	0	0.3914188	Stg IV	0.521891733333333	SNHG5	FMR1
ENSG00000269893	ENSG00000102081	0	0	0	0.5099965	Stg IV	0.679995333333333	SNHG8	FMR1
ENSG00000228649	ENSG00000102081	0.2362484	0	0.2634827	0.5824868	Stg IV	0.554546355555555	SNHG26	FMR1
ENSG00000224032	ENSG00000102081	0	0	0	0.4810763	Stg IV	0.641435066666667	EPB41L4A-AS1	FMR1
ENSG00000244349	ENSG00000075426	0.1073917	0	0.178697	0.5333973	Stg IV	0.584045866666667	AL662791.1	FOSL2
ENSG00000251562	ENSG00000075618	0	0	0	-0.4136134	Stg IV	0.551484533333333	MALAT1	FSCN1
ENSG00000269054	ENSG00000089280	0.164256	0	0.2750534	0.6361235	Stg IV	0.652916044444444	AC012313.6	FUS
ENSG00000247081	ENSG00000089280	0	0.3893774	0	0	Stg II	0.519169866666667	BAALC-AS1	FUS
ENSG00000250159	ENSG00000089280	0	0.3969399	0	0	Stg II	0.5292532	AC106791.1	FUS
ENSG00000235823	ENSG00000089280	0	0	0	-0.4070396	Stg IV	0.542719466666667	OLMALINC	FUS
ENSG00000225792	ENSG00000089280	0.1582341	0.3223049	0.3024527	0.6369963	Stg IV	0.501332088888889	AC004540.2	FUS
ENSG00000259345	ENSG00000089280	0	0	0	0.4444351	Stg IV	0.592580133333333	AC013652.1	FUS
ENSG00000224897	ENSG00000089280	0	0	0	0.5613893	Stg IV	0.748519066666667	POT1-AS1	FUS
ENSG00000231057	ENSG00000089280	0	0	0	0.4111484	Stg IV	0.548197866666667	AC096637.2	FUS
ENSG00000267272	ENSG00000089280	0.2201069	0	0	0.5305352	Stg IV	0.609554977777778	LINC01140	FUS
ENSG00000260293	ENSG00000089280	0.2141606	0	0.4757375	0	Stg III	0.539134177777778	AC106820.4	FUS
ENSG00000215417	ENSG00000089280	0.2181546	0	0	0.5192015	Stg IV	0.595311066666667	MIR17HG	FUS
ENSG00000254165	ENSG00000089280	0	0.4416147	0	0	Stg II	0.5888196	AC090739.1	FUS
ENSG00000261879	ENSG00000089280	0	0	0	0.4560083	Stg IV	0.608011066666667	AC087500.1	FUS
ENSG00000269386	ENSG00000089280	0	0	0	0.5205845	Stg IV	0.694112666666667	RAB11B-AS1	FUS
ENSG00000254815	ENSG00000089280	0	0	0	0.4939673	Stg IV	0.658623066666667	LMNTD2-AS1	FUS
ENSG00000271155	ENSG00000089280	0.2676622	0	0.281483	0.6152426	Stg IV	0.576258933333333	AL161729.1	FUS
ENSG00000213904	ENSG00000129245	0	0	0	0.5148658	Stg IV	0.686487733333333	LIPE-AS1	FXR2
ENSG00000235823	ENSG00000179348	0.1497816	0	0	-0.5155244	Stg IV	0.620796266666667	OLMALINC	GATA2
ENSG00000264575	ENSG00000141448	0	0	0.4108947	0	Stg III	0.5478596	LINC00526	GATA6
ENSG00000251562	ENSG00000131067	0	0	0	-0.4558201	Stg IV	0.607760133333333	MALAT1	GGT7
ENSG00000251562	ENSG00000101003	0	0	0	-0.4664229	Stg IV	0.6218972	MALAT1	GINS1
ENSG00000251562	ENSG00000124767	0	-0.3377162	0	-0.4889405	Stg IV	0.501824577777778	MALAT1	GLO1
ENSG00000251562	ENSG00000108010	0	-0.4535657	0.2099508	0	Stg II	0.5114428	MALAT1	GLRX3
ENSG00000245532	ENSG00000144591	-0.1506689	0	0	-0.4507988	Stg IV	0.534101111111111	NEAT1	GMPPA
ENSG00000251562	ENSG00000144591	-0.1366085	0	0	-0.4272658	Stg IV	0.508972844444444	MALAT1	GMPPA
ENSG00000245532	ENSG00000069966	0	0	0	-0.4511235	Stg IV	0.601498	NEAT1	GNB5
ENSG00000245532	ENSG00000167468	0	0	-0.2074274	-0.5111983	Stg IV	0.589407777777778	NEAT1	GPX4
ENSG00000251562	ENSG00000083307	0	0	0	-0.4289269	Stg IV	0.571902533333333	MALAT1	GRHL2
ENSG00000178977	ENSG00000164683	0	0	0	0.4113552	Stg IV	0.5484736	LINC00324	HEY1
ENSG00000235823	ENSG00000164683	0.1683148	0.5118477	0.1818789	0	Stg II	0.526821955555556	OLMALINC	HEY1
ENSG00000251562	ENSG00000123485	0	0	0	-0.3765072	Stg IV	0.5020096	MALAT1	HJURP
ENSG00000245694	ENSG00000206503	0	0	0	-0.4559638	Stg IV	0.607951733333333	CRNDE	HLA-A
ENSG00000228801	ENSG00000122566	0.3323703	0.562396	0	0	Stg II	0.6021412	AC064807.1	HNRNPA2B1
ENSG00000243081	ENSG00000122566	0.1169603	0	0	0.4417061	Stg IV	0.536959111111111	AC092894.1	HNRNPA2B1
ENSG00000250508	ENSG00000122566	0	0	0	-0.4387573	Stg IV	0.585009733333333	LINC02701	HNRNPA2B1
ENSG00000225329	ENSG00000122566	0.1620937	0	0	0.4329861	Stg IV	0.505273155555556	LHFPL3-AS2	HNRNPA2B1
ENSG00000235078	ENSG00000122566	0.2867966	0	0.4764665	0	Stg III	0.507823511111111	AC231981.1	HNRNPA2B1
ENSG00000227719	ENSG00000122566	0.1228452	0	0	0.5226621	Stg IV	0.642284933333333	AC006042.1	HNRNPA2B1
ENSG00000267296	ENSG00000122566	0	0.4064413	0	0	Stg II	0.541921733333333	CEBPA-DT	HNRNPA2B1
ENSG00000251381	ENSG00000122566	0.2725824	0.5973216	0.277433	0	Stg II	0.551977511111111	LINC00958	HNRNPA2B1
ENSG00000232600	ENSG00000122566	0	0	0	-0.3767962	Stg IV	0.502394933333333	TONSL-AS1	HNRNPA2B1
ENSG00000259342	ENSG00000122566	0	0	0	0.6249105	Stg IV	0.833214	AC025580.1	HNRNPA2B1
ENSG00000230490	ENSG00000122566	0	0	0	-0.484941	Stg IV	0.646588	AL139383.1	HNRNPA2B1
ENSG00000215417	ENSG00000092199	0.2751051	0	0	0.6153756	Stg IV	0.698231866666667	MIR17HG	HNRNPC
ENSG00000235823	ENSG00000092199	0	0	0	-0.4243955	Stg IV	0.565860666666667	OLMALINC	HNRNPC
ENSG00000251381	ENSG00000092199	0.2807469	0.5396368	0.1859234	0	Stg II	0.512106711111111	LINC00958	HNRNPC
ENSG00000232677	ENSG00000092199	0.2599045	0	0.1845816	0.5987917	Stg IV	0.600839555555556	LINC00665	HNRNPC
ENSG00000245694	ENSG00000172987	0	0.5786406	0	0	Stg II	0.7715208	CRNDE	HPSE2
ENSG00000251562	ENSG00000133835	0	-0.3754811	0	-0.5225053	Stg IV	0.529793244444444	MALAT1	HSD17B4
ENSG00000244349	ENSG00000185122	0.1478121	0	0.2189323	0.6360475	Stg IV	0.685065822222222	AL662791.1	HSF1
ENSG00000245694	ENSG00000165949	0	0	0	-0.447795	Stg IV	0.59706	CRNDE	IFI27
ENSG00000099869	ENSG00000167244	0.429758	0.6421658	0.813646	0	Stg III	0.608450755555556	IGF2-AS	IGF2
ENSG00000232611	ENSG00000159217	0	0.460693	0	0	Stg II	0.614257333333333	AL683813.1	IGF2BP1
ENSG00000229152	ENSG00000159217	0	0.6376866	0	0	Stg II	0.8502488	ANKRD10-IT1	IGF2BP1
ENSG00000234327	ENSG00000159217	0	0.457688	0	0	Stg II	0.610250666666667	ZNF232-AS1	IGF2BP1
ENSG00000245694	ENSG00000159217	0	0.506009	0	0	Stg II	0.674678666666667	CRNDE	IGF2BP1
ENSG00000233184	ENSG00000159217	0	0.4164715	0	0	Stg II	0.555295333333333	AC093157.1	IGF2BP1
ENSG00000236901	ENSG00000159217	0	0.4754137	0	0	Stg II	0.633884933333333	MIR600HG	IGF2BP1
ENSG00000268006	ENSG00000159217	0	0.4992124	0	0	Stg II	0.665616533333333	PTOV1-AS1	IGF2BP1
ENSG00000243960	ENSG00000159217	0	0	0	0.3767656	Stg IV	0.502354133333333	AL390195.1	IGF2BP1
ENSG00000267040	ENSG00000159217	0	0	0	0.3833706	Stg IV	0.5111608	AC027097.1	IGF2BP1
ENSG00000157306	ENSG00000073792	0	0	0	0.4798338	Stg IV	0.6397784	ZFHX2-AS1	IGF2BP2
ENSG00000259972	ENSG00000073792	0	0.525839	0	0	Stg II	0.701118666666667	AC009120.2	IGF2BP2
ENSG00000269609	ENSG00000073792	0	0	0	0.489595	Stg IV	0.652793333333333	RPARP-AS1	IGF2BP2
ENSG00000263126	ENSG00000073792	0	0	0	-0.4269846	Stg IV	0.5693128	AC040162.3	IGF2BP2
ENSG00000130600	ENSG00000073792	0.5338534	0	0	0	Stg I	0.711804533333333	H19	IGF2BP2
ENSG00000263753	ENSG00000073792	0.3083501	0.6470288	0.3547863	0	Stg II	0.567977777777778	LINC00667	IGF2BP2
ENSG00000259426	ENSG00000073792	-0.1204844	0	0	0.5861049	Stg IV	0.727924577777778	AC027237.3	IGF2BP2
ENSG00000225439	ENSG00000073792	0.3277262	0	0.3625096	0.6225285	Stg IV	0.523266533333333	BOLA3-AS1	IGF2BP2
ENSG00000223960	ENSG00000073792	0.1096527	0	0.2083766	0.5308647	Stg IV	0.566473244444444	CHROMR	IGF2BP2
ENSG00000245556	ENSG00000073792	0	0	0	0.441296	Stg IV	0.588394666666667	SCAMP1-AS1	IGF2BP2
ENSG00000229152	ENSG00000073792	0.1950027	0.5189726	0.2136368	0	Stg II	0.510345911111111	ANKRD10-IT1	IGF2BP2
ENSG00000260196	ENSG00000073792	0	0	0	0.597324	Stg IV	0.796432	AC124798.1	IGF2BP2
ENSG00000204792	ENSG00000073792	0	0	0	0.4432008	Stg IV	0.5909344	LINC01291	IGF2BP2
ENSG00000246877	ENSG00000073792	0	0.4639466	0	0	Stg II	0.618595466666667	DNM1P35	IGF2BP2
ENSG00000258634	ENSG00000073792	0.2861708	0	0.2552866	0.6758661	Stg IV	0.660507066666667	AL160006.1	IGF2BP2
ENSG00000236088	ENSG00000073792	0.1309035	0	0	0.6437613	Stg IV	0.800169066666667	COX10-AS1	IGF2BP2
ENSG00000215424	ENSG00000073792	0.2715492	0	0.3340667	0.6526387	Stg IV	0.601022311111111	MCM3AP-AS1	IGF2BP2
ENSG00000255717	ENSG00000073792	0.3373747	0	0.280444	0.63757	Stg IV	0.575507244444444	SNHG1	IGF2BP2
ENSG00000271122	ENSG00000073792	0.2723012	0	0.2754622	0.6122739	Stg IV	0.5729148	AC018647.2	IGF2BP2
ENSG00000236255	ENSG00000073792	0	0	0	0.4517202	Stg IV	0.6022936	AC009404.1	IGF2BP2
ENSG00000231764	ENSG00000136231	0	0.423593	0	0	Stg II	0.564790666666667	DLX6-AS1	IGF2BP3
ENSG00000224189	ENSG00000136231	0	0.5311768	0	0	Stg II	0.708235733333333	HAGLR	IGF2BP3
ENSG00000224888	ENSG00000136231	0	0	0.4303703	0	Stg III	0.573827066666667	AC138028.2	IGF2BP3
ENSG00000261168	ENSG00000136231	0	0.5026374	0	0	Stg II	0.6701832	AL592424.1	IGF2BP3
ENSG00000237126	ENSG00000136231	0.1260901	0.4784089	0	0	Stg II	0.581838488888889	AC073254.1	IGF2BP3
ENSG00000254064	ENSG00000136231	0.1395816	0.5330083	0	0	Stg II	0.648641466666667	AC105206.2	IGF2BP3
ENSG00000247556	ENSG00000136231	0	0.3932715	0	0	Stg II	0.524362	OIP5-AS1	IGF2BP3
ENSG00000246263	ENSG00000136231	0.2029342	0.5407428	0.191579	0	Stg II	0.5456512	UBR5-AS1	IGF2BP3
ENSG00000260920	ENSG00000136231	0.1599179	0.4599576	0	0	Stg II	0.542202177777778	AL031985.3	IGF2BP3
ENSG00000268388	ENSG00000104613	0	0	0	-0.4284014	Stg IV	0.571201866666667	FENDRR	INTS10
ENSG00000178977	ENSG00000137265	0.122519	0	0	0.4634106	Stg IV	0.563427911111111	LINC00324	IRF4
ENSG00000245532	ENSG00000143543	0	0	0	0.449117	Stg IV	0.598822666666667	NEAT1	JTB
ENSG00000245694	ENSG00000171223	0	0	0	-0.450452	Stg IV	0.600602666666667	CRNDE	JUNB
ENSG00000215417	ENSG00000130522	0	0.5989591	0	0	Stg II	0.798612133333333	MIR17HG	JUND
ENSG00000226051	ENSG00000130522	0	0	0	0.6181592	Stg IV	0.824212266666667	ZNF503-AS1	JUND
ENSG00000245694	ENSG00000131773	0.1696009	0.4371052	0	0	Stg II	0.507428755555556	CRNDE	KHDRBS3
ENSG00000251562	ENSG00000079616	0	0	0	-0.4584779	Stg IV	0.611303866666667	MALAT1	KIF22
ENSG00000251562	ENSG00000142945	0	0	0	-0.4810276	Stg IV	0.641370133333333	MALAT1	KIF2C
ENSG00000245532	ENSG00000182481	0	0	0	-0.4516208	Stg IV	0.602161066666667	NEAT1	KPNA2
ENSG00000268388	ENSG00000171346	0	0	0	-0.3961711	Stg IV	0.528228133333333	FENDRR	KRT15
ENSG00000245694	ENSG00000174611	0	0	0	0.4542667	Stg IV	0.605688933333333	CRNDE	KY
ENSG00000245532	ENSG00000159166	0	0	0	0.528993	Stg IV	0.705324	NEAT1	LAD1
ENSG00000245694	ENSG00000143815	0.1676322	0.5101251	0	0	Stg II	0.6056636	CRNDE	LBR
ENSG00000245694	ENSG00000198728	0	0	0	-0.4243864	Stg IV	0.565848533333333	CRNDE	LDB1
ENSG00000245694	ENSG00000165379	0	0.5358385	0	0	Stg II	0.714451333333333	CRNDE	LRFN5
ENSG00000268388	ENSG00000163827	0.1281253	0.451032	0	0	Stg II	0.544431422222222	FENDRR	LRRC2
ENSG00000245694	ENSG00000002822	0	0	0	0.4393967	Stg IV	0.585862266666667	CRNDE	MAD1L1
ENSG00000226051	ENSG00000125952	0	0.4793965	0	0	Stg II	0.639195333333333	ZNF503-AS1	MAX
ENSG00000251562	ENSG00000065328	0	-0.2872961	0	-0.4960872	Stg IV	0.533762444444444	MALAT1	MCM10
ENSG00000251562	ENSG00000104738	0	0	0	-0.3937415	Stg IV	0.524988666666667	MALAT1	MCM4
ENSG00000268388	ENSG00000135679	0	0	0	-0.4948086	Stg IV	0.6597448	FENDRR	MDM2
ENSG00000245532	ENSG00000213920	0	0	0	-0.4365863	Stg IV	0.582115066666667	NEAT1	MDP1
ENSG00000251562	ENSG00000165304	0	0	0	-0.4482948	Stg IV	0.5977264	MALAT1	MELK
ENSG00000203865	ENSG00000155363	0	0.4114586	0	0	Stg II	0.548611466666667	ATP1A1-AS1	MOV10
